type,rd_percentage,pause,rd_mapped,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,measured_frequency,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR4-2666,58,1000,71,45933.35395141918,6.323116491531345,45928.882832869785,45937.825069968574,3.0,119.979,0.0,119.979,119.979,41595.12759448557,117.99844055944081
DDR4-2666,58,1500,71,31060.034584102832,1.7275332338172154,31058.813033638475,31061.25613456719,3.0,114.981,0.0,114.981,114.981,32646.82256089669,117.27618181818207
DDR4-2666,58,2000,71,23479.798991091222,3.2406977278815963,23477.50747175206,23482.090510430382,3.0,114.981,0.0,114.981,114.981,23952.68401972053,115.91306293706295
DDR4-2666,58,3000,71,15807.388591444233,1.4193520573167127,15806.384957979611,15808.392224908852,3.0,114.981,0.0,114.981,114.981,15911.502400462334,114.42753846153848
DDR4-2666,58,5000,71,9607.532644261206,15.281379842861318,9596.727076948431,9618.33821157398,3.0,114.981,0.0,114.981,114.981,8897.16297371644,112.88365734265739
DDR4-2666,58,40000,71,1311.2468815416664,1.517492781151174,1310.173852105713,1312.31991097762,3.0,109.98200000000001,0.0,109.982,109.982,3283.551010077237,111.34546853146861
DDR4-2666,58,100000,71,588.5685668565868,1.2646733547238305,587.6743077514756,589.462825961698,3.0,109.98200000000001,0.0,109.982,109.982,-555.4482198609039,109.87702097902111
DDR4-2666,60,0,73,233906.94907915717,51.25860226388756,233870.70377390223,233943.1943844121,3.0,274.909,0.0,274.909,274.909,233770.4746313306,272.8126363636362
DDR4-2666,60,5,73,234464.73047159938,24.975748761464455,234447.06995028493,234482.3909929138,3.0,284.903,0.0,284.903,284.903,234737.3740271957,288.7466993006992
DDR4-2666,60,10,73,235513.67653877044,31.86283075870645,235491.14611507315,235536.2069624677,3.0,299.894,0.0,299.894,299.894,235479.83047592797,300.2894941724942
DDR4-2666,60,15,73,236127.47611985478,23.47760196292972,236110.87494830077,236144.07729140876,3.0,309.887,0.0,309.887,309.887,236030.64503645798,308.11079603729604
DDR4-2666,60,20,73,236489.9033546791,0.5547028741477933,236489.51112051524,236490.29558884294,3.0,314.884,0.0,314.884,314.884,236422.61876771622,312.88037995338
DDR4-2666,60,25,73,236696.23450659163,75.16511660879097,236643.08474292888,236749.3842702544,3.0,314.883,0.0,314.883,314.883,236688.55272863377,315.2680209790217
DDR4-2666,60,30,73,236839.91466043255,54.40471041107929,236801.4447207724,236878.38460009272,3.0,314.883,0.0,314.883,314.883,236901.94382179237,316.5724965034972
DDR4-2666,60,35,73,236876.98681996623,23.913273729347914,236860.07758195186,236893.89605798063,2.99,314.884,0.0,314.884,314.884,237001.9705306405,316.87537062937133
DDR4-2666,60,40,73,237082.2715047984,86.28717524270793,237021.25725805486,237143.28575154196,2.99,314.884,0.0,314.884,314.884,237116.459512235,315.93205827505903
DDR4-2666,60,45,73,237172.85675563087,44.427030901038805,237141.44210081274,237204.27141044897,3.0,314.884,0.0,314.884,314.884,237191.853812889,314.4878438228445
DDR4-2666,60,50,73,237274.9510759016,146.1867391108435,237171.58144135677,237378.32071044642,3.0,314.884,0.0,314.884,314.884,237236.43776388423,312.88051981352055
DDR4-2666,60,55,73,237334.19889001246,0.03689612175553928,237334.17280051456,237334.22497951033,3.0,314.884,0.0,314.884,314.884,237248.07341518527,311.3431072261079
DDR4-2666,60,60,73,237304.26997066126,163.33677296836737,237188.7734308782,237419.76651044434,3.0,304.89,0.0,304.89,304.89,237184.67339022894,308.74559673659746
DDR4-2666,60,65,73,237010.30884443215,132.8510949639066,236916.3689342951,237104.24875456918,3.0,304.89,0.0,304.89,304.89,237149.2420623456,307.21968065268135
DDR4-2666,60,70,73,236992.33248467292,101.07550310007218,236920.86131101902,237063.80365832683,3.0,304.89,0.0,304.89,304.89,237103.3856535059,305.53077389277456
DDR4-2666,60,80,73,236910.26867755753,39.325087034859095,236882.46164184442,236938.0757132706,3.0,304.891,0.0,304.891,304.891,239224.43703237607,311.16903263403333
DDR4-2666,60,90,73,236770.67076809326,47.741099078984234,236736.9127131932,236804.4288229933,3.0,299.893,0.0,299.893,299.893,239679.93140320727,308.46696736596806
DDR4-2666,60,100,73,237055.5231208715,75.66892098789161,237002.0171137159,237109.02912802712,3.0,304.89,0.0,304.89,304.89,236913.6209450973,296.86510722610785
DDR4-2666,60,120,73,236438.23657417658,177.65446176265402,236312.61589955617,236563.85724879702,3.0,294.897,0.0,294.897,294.897,231838.73157679994,277.400291375292
DDR4-2666,60,140,73,235939.11618694945,71.77348852666273,235888.36466650284,235989.86770739607,3.0,289.9,0.0,289.9,289.9,225065.90880390117,253.42731701631755
DDR4-2666,60,160,73,209072.13858846907,136.3371484301646,208975.73366628645,209168.54351065165,3.0,194.951,0.0,194.951,194.951,215239.85457991099,225.91255477855526
DDR4-2666,60,180,73,194801.83669127157,118.10106286364532,194718.32662885534,194885.34675368777,3.0,174.96,0.0,174.96,174.96,202530.9797763633,198.0596666666671
DDR4-2666,60,200,73,189120.72952245787,388.0347298578852,188846.34753363946,189395.11151127625,3.0,169.962,0.0,169.962,169.962,187421.23369828792,172.12844755244794
DDR4-2666,60,220,73,177135.2731113228,172.81572014398384,177013.07394371336,177257.47227893225,3.0,159.966,0.0,159.966,159.966,171723.9492515478,152.91806759906794
DDR4-2666,60,260,73,155562.31455281033,13.2066110802328,155552.976068559,155571.65303706165,3.0,144.971,0.0,144.971,144.971,156479.43707825954,141.02304195804226
DDR4-2666,60,300,73,140054.2681039747,18.98416671695837,140040.84427095397,140067.69193699546,3.0,139.973,0.0,139.973,139.973,142279.24570286344,140.60228671328701
DDR4-2666,60,340,73,125560.42075894,14.644254922180037,125550.0657069791,125570.7758109009,3.0,134.975,0.0,134.975,134.975,126715.75220410069,134.83490209790241
DDR4-2666,60,380,73,113839.67093185989,29.809477533124852,113818.59244815259,113860.74941556719,3.0,129.976,0.0,129.976,129.976,110912.21226683515,129.19572027972058
DDR4-2666,60,450,73,97610.47749648144,24.328136918072467,97593.27490589305,97627.68008706985,3.0,124.978,0.0,124.978,124.978,96957.10461576699,125.58373426573455
DDR4-2666,60,550,73,81079.16715501464,35.058604364563095,81054.37697812951,81103.95733189976,3.0,124.978,0.0,124.978,124.978,85122.6459018178,123.46309790209817
DDR4-2666,60,600,73,74753.31983769749,24.89849290301589,74735.71394452444,74770.92573087053,3.0,119.979,0.0,119.979,119.979,75113.71129776593,121.84338927738955
DDR4-2666,60,700,73,64813.0271520081,19.281645808864575,64799.39296950421,64826.661334511984,3.0,119.979,0.0,119.979,119.979,65810.37248964825,120.56163403263429
DDR4-2666,60,800,73,57167.51359813489,0.24480288380383067,57167.3404963557,57167.686699914084,3.0,119.979,0.0,119.979,119.979,57189.8617141953,119.55962703962729
DDR4-2666,60,900,73,51095.13139173545,26.130620959191756,51076.65425245859,51113.60853101231,3.0,119.979,0.0,119.979,119.979,49422.84168522278,118.66244755244782
DDR4-2666,60,1000,73,46226.56422349967,0.09174623653204778,46226.49934911367,46226.62909788567,3.0,119.979,0.0,119.979,119.979,41850.55778273304,117.99844055944081
DDR4-2666,60,1500,73,31254.15392969625,8.877742071065512,31247.876418076175,31260.431441316327,3.0,114.981,0.0,114.981,114.981,32865.17695627096,117.27618181818207
DDR4-2666,60,2000,73,23655.148303241644,2.318899064460376,23653.508593988277,23656.788012495013,3.0,114.981,0.0,114.981,114.981,24116.427433179,115.91306293706295
DDR4-2666,60,3000,73,15921.776642199184,3.3912760729890663,15919.378647891099,15924.17463650727,3.0,114.981,0.0,114.981,114.981,16019.543850036593,114.42753846153848
DDR4-2666,60,5000,73,9661.376251715203,3.179150992518914,9659.128252489978,9663.62425094043,3.0,114.981,0.0,114.981,114.981,8954.691776480875,112.88365734265739
DDR4-2666,60,40000,73,1322.0049850995993,14.6622185136627,1311.6372309613496,1332.3727392378491,3.0,109.98200000000001,0.0,109.982,109.982,3302.0367821490363,111.34546853146861
DDR4-2666,60,100000,73,590.4505711327504,1.15272453810336,589.6354717950175,591.2656704704834,3.0,109.98200000000001,0.0,109.982,109.982,-558.2555633217853,109.87702097902111
DDR4-2666,62,0,74,234289.72251398454,7.245579099412327,234284.5991158697,234294.84591209935,3.0,274.91,0.0,274.91,274.91,234084.2858083109,270.26244055944045
DDR4-2666,62,5,74,234590.26417034038,22.735904522986836,234574.1874580758,234606.340882605,2.99,279.906,0.0,279.906,279.906,234940.00939746478,286.5804965034965
DDR4-2666,62,10,74,235556.20939978122,42.79761232156531,235525.94691789005,235586.4718816724,3.0,294.897,0.0,294.897,294.897,235623.74999197037,298.44925174825175
DDR4-2666,62,15,74,236310.91186582923,47.08445167007799,236277.61813076487,236344.2056008936,3.0,309.887,0.0,309.887,309.887,236154.6776683797,306.4976538461539
DDR4-2666,62,20,74,236726.56199563967,60.71149739844596,236683.63248413324,236769.4915071461,3.0,314.884,0.0,314.884,314.884,236551.9625032448,311.35465034965046
DDR4-2666,62,25,74,236798.84514355837,27.081506667441644,236779.69562654907,236817.99466056767,3.0,314.884,0.0,314.884,314.884,236834.7745731182,313.64918881118956
DDR4-2666,62,30,74,237022.00993755856,73.01136218570096,236970.3831082534,237073.63676686375,3.0,314.884,0.0,314.884,314.884,237057.45615005097,314.907016317017
DDR4-2666,62,35,74,237042.33188924287,52.62930922896143,237005.1173477979,237079.54643068783,3.0,309.886,0.0,309.886,309.886,237140.4832400469,313.8584965034972
DDR4-2666,62,40,74,237160.40233050537,20.94581003320601,237145.59140619345,237175.2132548173,3.0,309.887,0.0,309.887,309.887,237136.16063486744,311.6221351981359
DDR4-2666,62,45,74,237207.2000980234,70.18510650016553,237157.57173327883,237256.82846276797,3.0,309.887,0.0,309.887,309.887,237215.72230506252,309.8866829836837
DDR4-2666,62,50,74,237236.41309561912,104.77946835754662,237162.3228230144,237310.50336822387,3.0,309.886,0.0,309.886,309.886,237285.07177955768,308.99007692307765
DDR4-2666,62,55,74,237301.40622406206,193.71548536307108,237164.42869074098,237438.38375738313,3.0,309.887,0.0,309.887,309.887,237296.44293929625,307.3828344988352
DDR4-2666,62,60,74,237169.39468837559,251.03936891469272,236991.88304827124,237346.90632847996,3.0,304.891,0.0,304.891,304.891,237301.07942480606,306.3580745920753
DDR4-2666,62,65,74,237637.1281788415,184.56647754100277,237506.61997099253,237767.63638669043,3.0,304.891,0.0,304.891,304.891,237295.93979647616,305.9272097902105
DDR4-2666,62,70,74,237142.6582517961,107.00062247138466,237066.99738605542,237218.3191175368,3.0,304.891,0.0,304.891,304.891,237285.7389802127,305.1586480186487
DDR4-2666,62,80,74,237078.99247138522,36.18770021976386,237053.40390316426,237104.58103960616,3.0,299.893,0.0,299.893,299.893,239873.10639874073,312.2648065268072
DDR4-2666,62,90,74,237156.44069604762,7.817646963992428,237150.91278486644,237161.96860722877,3.0,304.891,0.0,304.891,304.891,240065.52380737368,308.7353216783224
DDR4-2666,62,100,74,237134.05497554486,93.23451240993639,237068.12821957917,237199.98173151055,3.0,304.891,0.0,304.891,304.891,236695.94292604266,296.0148787878794
DDR4-2666,62,120,74,236910.7936329551,243.78508096675938,236738.41154905138,237083.1757168588,3.0,294.897,0.0,294.897,294.897,231288.7588120238,276.0839347319353
DDR4-2666,62,140,74,236604.92466261378,91.29470157517436,236540.36956004356,236669.47976518396,3.0,289.9,0.0,289.9,289.9,224467.42716420902,251.87789743589798
DDR4-2666,62,160,74,204971.61185671168,0.22362846594208857,204971.45372750695,204971.7699859164,3.0,184.955,0.0,184.955,184.955,214563.0004722927,224.36316083916137
DDR4-2666,62,180,74,193485.17872329731,172.4768160926915,193363.2191970407,193607.13824955391,3.0,174.96,0.0,174.96,174.96,201934.7135799345,195.68301631701678
DDR4-2666,62,200,74,190645.54948737897,461.03052329730167,190319.55167802147,190971.54729673648,3.0,169.962,0.0,169.962,169.962,187156.27360774466,170.52061538461578
DDR4-2666,62,220,74,177863.16129169584,499.9153006903125,177509.66779255882,178216.6547908329,3.0,159.966,0.0,159.966,159.966,171872.35833140882,151.89283682983717
DDR4-2666,62,260,74,155910.9022986981,51.137232649278374,155874.7428147207,155947.06178267553,3.0,144.971,0.0,144.971,144.971,157214.73794689873,141.2328321678325
DDR4-2666,62,300,74,141292.8468359721,52.89110101744032,141255.44717977825,141330.24649216596,3.0,139.973,0.0,139.973,139.973,143713.5407485502,141.33623776223808
DDR4-2666,62,340,74,127019.25379365029,35.48931859157991,126994.1590558145,127044.34853148609,3.0,134.975,0.0,134.975,134.975,127953.03739571097,134.32218414918447
DDR4-2666,62,380,74,114933.69328596527,10.153296693627906,114926.5138210218,114940.87275090873,3.0,129.976,0.0,129.976,129.976,111903.51633021577,128.3916853146856
DDR4-2666,62,450,74,98601.73399370935,5.0184674810346,98598.18540132233,98605.28258609635,3.0,124.978,0.0,124.978,124.978,97961.24221440178,124.60490909090936
DDR4-2666,62,550,74,81770.47299130842,21.171555625939828,81755.50244075705,81785.44354185979,3.0,119.979,0.0,119.979,119.979,86017.66819606457,122.4260093240096
DDR4-2666,62,600,74,75452.04935131152,43.6444383753389,75421.18807297523,75482.9106296478,3.0,119.979,0.0,119.979,119.979,75770.37915805037,120.86456410256437
DDR4-2666,62,700,74,65293.157868209586,10.988550112607218,65285.38778990955,65300.92794650962,3.0,119.979,0.0,119.979,119.979,66305.74669213001,119.75759906759933
DDR4-2666,62,800,74,57532.20006952611,10.722314378809141,57524.61824831884,57539.78189073338,3.0,119.979,0.0,119.979,119.979,57594.27622451677,119.04690909090934
DDR4-2666,62,900,74,51431.93393200493,15.300197777348245,51421.11505840308,51442.7528056068,3.0,119.979,0.0,119.979,119.979,49739.24492841303,118.55757342657367
DDR4-2666,62,1000,74,46504.374579807445,15.893937702421983,46493.135868678306,46515.613290936584,3.0,119.979,0.0,119.979,119.979,42109.519299434505,118.41793706293731
DDR4-2666,62,1500,74,31432.887302299,4.834476636617952,31429.46881108576,31436.30579351224,3.0,114.981,0.0,114.981,114.981,33050.77638096672,117.27618181818207
DDR4-2666,62,2000,74,23801.211510100817,7.531843768169371,23795.885692297506,23806.537327904127,3.0,114.981,0.0,114.981,114.981,24259.05358020452,115.91306293706295
DDR4-2666,62,3000,74,16035.657569268958,2.8934315990582244,16033.611604164365,16037.703534373553,3.0,114.981,0.0,114.981,114.981,16127.0901274481,114.42753846153848
DDR4-2666,62,5000,74,9728.10172617254,0.13535476699021923,9728.006015898934,9728.197436446144,3.0,114.981,0.0,114.981,114.981,9030.862908713876,112.88365734265739
DDR4-2666,62,40000,74,1330.7820022388619,1.9666175008244093,1329.391393668029,1332.172610809695,3.0,109.98200000000001,0.0,109.982,109.982,3346.3488100183167,111.34546853146861
DDR4-2666,62,100000,74,624.2196891019958,7.384598492276629,618.997989431767,629.4413887722245,3.0,109.98200000000001,0.0,109.982,109.982,-550.4752826221084,109.87702097902111
DDR4-2666,64,0,75,234573.2300961951,28.770666879891547,234552.88616254507,234593.57402984513,3.0,279.907,0.0,279.907,279.907,234365.75561122282,276.3077342657344
DDR4-2666,64,5,75,234738.55053650503,126.06276828819891,234649.4106981933,234827.69037481677,3.0,284.903,0.0,284.903,284.903,235100.81707269928,288.92181818181825
DDR4-2666,64,10,75,235739.86123271493,76.97407984908746,235685.43233887805,235794.29012655182,3.0,294.897,0.0,294.897,294.897,235728.94067202843,298.4958671328672
DDR4-2666,64,15,75,236223.63775037543,51.710214155747906,236187.0731072893,236260.20239346157,3.0,304.89,0.0,304.89,304.89,236249.51637207228,305.38516317016325
DDR4-2666,64,20,75,237142.65756447168,110.63417915033261,237064.42738616347,237220.8877427799,3.0,314.884,0.0,314.884,314.884,236661.93413569286,309.9449883449885
DDR4-2666,64,25,75,236567.54118408513,350.5662732158823,236319.65339503888,236815.42897313138,3.0,314.883,0.0,314.883,314.883,236965.5839257529,312.5306247086254
DDR4-2666,64,30,75,237212.97080660486,231.13646048499524,237049.53264801647,237376.40896519326,3.0,314.884,0.0,314.884,314.884,237148.7506283619,314.3944522144529
DDR4-2666,64,35,75,237225.28907636774,21.32370710767234,237210.21093847186,237240.3672142636,3.0,309.886,0.0,309.886,309.886,237221.43969878956,314.4876946386953
DDR4-2666,64,40,75,237668.1803756836,82.37350972024177,237609.93350837028,237726.42724299693,3.0,309.887,0.0,309.887,309.887,237166.64074513467,312.15835897435966
DDR4-2666,64,45,75,236408.9956755299,53.1304985533086,236371.42673971504,236446.56461134477,3.0,309.888,0.0,309.888,309.888,237148.41424214118,308.68751515151587
DDR4-2666,64,50,75,237104.71829628779,180.78362195267331,236976.88497127758,237232.551621298,3.0,309.888,0.0,309.888,309.888,236930.66963856382,306.00879487179554
DDR4-2666,64,55,75,237125.97803211788,8.078405491137467,237120.26573681395,237131.69032742185,3.0,304.89,0.0,304.89,304.89,236736.2467141454,302.3864079254086
DDR4-2666,64,60,75,236412.41431055582,307.55323183367636,236194.9413347504,236629.88728636125,3.0,294.897,0.0,294.897,294.897,236548.40900532043,299.7659067599074
DDR4-2666,64,65,75,236712.19928908214,91.53622808534845,236647.47340147875,236776.92517668553,3.0,294.897,0.0,294.897,294.897,236467.00815809058,297.02848951049015
DDR4-2666,64,70,75,235466.41003520926,159.5493816045972,235353.59158554254,235579.22848487602,3.0,294.897,0.0,294.897,294.897,236632.79550353772,294.53570629370694
DDR4-2666,64,80,75,237180.38642355375,150.7491931731195,237073.79064680263,237286.98220030486,3.0,289.9,0.0,289.9,289.9,238759.1342444527,299.4750769230776
DDR4-2666,64,90,75,236474.164015673,188.1456435738177,236341.12495525126,236607.20307609477,3.0,294.897,0.0,294.897,294.897,239178.47204193292,296.81941958042023
DDR4-2666,64,100,75,237120.99070399965,110.204274542518,237043.0645141549,237198.9168938444,3.0,289.899,0.0,289.899,289.899,237068.53286043362,285.89280652680714
DDR4-2666,64,120,75,236977.3843058531,138.21435329852935,236879.6519993784,237075.1166123278,2.99,284.903,0.0,284.903,284.903,232431.80880037532,267.9187412587419
DDR4-2666,64,140,75,236113.16749935393,119.80219298848299,236028.45455629076,236197.8804424171,3.0,279.906,0.0,279.906,279.906,226225.38657033016,246.01900000000057
