type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,rd_percentage_actual_mean,latency_mean,latency_std,latency_min,latency_max,bandwidth_smooth,latency_smooth
DDR4-3200,88,1500,24.075569257642,0.00037142023913865925,24.075306623872237,24.075831891411767,0.8928571428571429,116.69109685727545,0.00331175679772547,116.68875509158613,116.69343862296476,25.13799660939791,118.00214913182822
DDR4-3200,88,2000,18.23106394712198,0.004789688020176847,18.227677126243144,18.234450768000816,0.8928571428571429,115.66330847627597,0.0018717889969186398,115.6619849215833,115.66463203096863,18.681386511545355,116.23816633650752
DDR4-3200,88,3000,12.369870464582768,0.0001791249425375711,12.36974380412122,12.369997125044316,0.8928571428571429,114.40112957883747,0.004645977620556078,114.39784437655673,114.4044147811182,12.520675517794682,114.98801716804898
DDR4-3200,88,5000,7.53015318188198,0.007661887659128665,7.52473540916152,7.535570954602439,0.8928571428571429,114.0344495175271,0.002454492434575038,114.03271392928224,114.03618510577196,6.838991005016652,114.6274792261796
DDR4-3200,88,40000,1.0849172048647293,0.0031595900064251784,1.0826830373454168,1.0871513723840418,0.8928571428571429,115.38590556371642,0.003143318620581499,115.38368290180438,115.38812822562846,2.3936150969882206,114.66969422074814
DDR4-3200,88,100000,0.5015668998683381,0.002418936254773812,0.49985645363932957,0.5032773460973466,0.8928571428571429,115.64463811386636,0.0013818936700919638,115.64366096748135,115.64561526025136,-0.3592864765951944,114.98690611836595
DDR4-3200,88,500000,0.18300742620387334,0.0017678248019915284,0.18175738529843538,0.18425746710931132,0.8928571428571429,115.53456607562262,0.013030939740367157,115.52535180976697,115.54378034147827,-0.9635479860381579,115.4513588856446
DDR4-3200,88,1000000,0.15090699438840488,0.0018724069162483399,0.1495830027607851,0.1522309860160247,0.8928571428571429,115.52229631341496,0.0007819140267846285,115.52174341670431,115.5228492101256,1.0369962983547296,115.93529648919566
DDR4-3200,90,0,139.71403055375947,0.041166174771172424,139.68492167242326,139.74313943509566,0.9090909090909091,263.8448353327757,0.11751399441789524,263.7617403904385,263.92793027511294,139.69905222450154,263.9833919612386
DDR4-3200,90,5,139.65060276748838,0.03498213999230109,139.6258666590794,139.67533887589735,0.9090909090909091,264.5550811879707,0.057663830940164175,264.5143067020837,264.59585567385767,139.6778694597754,264.46546892047496
DDR4-3200,90,10,139.62296911221688,0.016994979630200826,139.61095184687426,139.63498637755953,0.9090909090909091,265.0725342705699,0.31252770957673237,264.85154380781955,265.29352473332034,139.66465903184076,264.7895680707486
DDR4-3200,90,15,139.74765344646332,0.0015775222612027478,139.74653796977495,139.7487689231517,0.9090909090909091,265.01972683869144,0.11089731657477896,264.94131059412604,265.0981430832569,139.6592282830752,264.9777501334291
DDR4-3200,90,20,139.68937632130095,0.03254577933300465,139.6663629800356,139.71238966256632,0.9090909090909091,264.46637549036853,0.08404905570994672,264.4069438331237,264.52580714761336,139.66138455585636,265.052075829886
DDR4-3200,90,25,139.6255186282006,0.03654469110607301,139.59967762930316,139.6513596270981,0.9090909090909091,265.60200468574794,0.09399219452725921,265.5355421676191,265.66846720387673,139.67093519256204,265.0346058814894
DDR4-3200,90,30,139.57360629038908,0.0002538302134337815,139.5734268053239,139.57378577545427,0.9090909090909091,264.27391310557107,0.3386967675843548,264.03441832444616,264.5134078866959,139.69007909161522,264.8662406039925
DDR4-3200,90,35,139.79486166419565,0.009622088235756578,139.78805782035496,139.8016655080363,0.9090909090909091,265.3305653712316,0.10382085922138234,265.25715293764756,265.40397780481567,139.7215630977968,264.7414164967148
DDR4-3200,90,40,139.82853055623934,0.013100047830200167,139.81926742358476,139.83779368889395,0.9090909090909091,264.45478579386725,0.2066563531568349,264.3086576851748,264.60091390255974,139.74842443902713,264.722881159026
DDR4-3200,90,45,139.68159968401034,0.009746942524565426,139.6747075548554,139.6884918131653,0.9090909090909091,264.7209899076051,0.1325645952292907,264.6272525833732,264.81472723183697,139.7764825323812,264.6943265658099
DDR4-3200,90,50,139.8476319405148,0.010848651018945615,139.83996078581256,139.855303095217,0.9090909090909091,264.204431920332,0.6670550599816155,263.7327527639942,264.67611107666977,139.8062377193449,264.6608190227707
DDR4-3200,90,55,139.8820943399789,0.04861425943970014,139.84771886746674,139.91646981249107,0.9090909090909091,264.8543991797243,0.3445436291560739,264.61077004313336,265.09802831631515,139.83161662549702,264.7119611924312
DDR4-3200,90,60,139.80644398267015,0.002715542095986349,139.8045238044395,139.80836416090082,0.9090909090909091,264.82281672054,0.1909900581716566,264.68776635526757,264.9578670858124,139.83632241277223,264.65745662372746
DDR4-3200,90,65,139.76764321131725,0.029033637262948383,139.74711332952612,139.7881730931084,0.9090909090909091,264.518630622999,0.15396056970408636,264.4097640601259,264.6274971858721,139.82802932944116,264.6008324080869
DDR4-3200,90,70,139.90283612512064,0.05036513089762218,139.86722259952757,139.9384496507137,0.9090909090909091,264.63864332021393,0.3614389685859627,264.3830673745417,264.89421926588614,139.8505314537689,264.08566323438686
DDR4-3200,90,80,139.92350910982708,0.017395378065341277,139.91120872003577,139.9358094996184,0.9090909090909091,263.64154999617284,0.08477477679297242,263.58160517662895,263.7014948157167,139.88492899144777,264.174614839092
DDR4-3200,90,90,139.8799623815889,0.02330453496589737,139.86348358688213,139.8964411762957,0.9090909090909091,263.7064423725914,0.22566311779564668,263.5468744517344,263.8660102934484,139.98044882562004,266.52148060274794
DDR4-3200,90,100,139.82604593540168,0.08644904714424861,139.76491722793887,139.8871746428645,0.9090909090909091,262.17197076321344,0.08560604474174137,262.111438148466,262.2325033779609,140.18416032456474,269.79938434480044
DDR4-3200,90,120,140.13938031363358,0.06396055223613066,140.09415337341898,140.18460725384818,0.9090909090909091,261.64241625791357,0.29472280882427276,261.4340157612236,261.85081675460356,140.93112691789162,265.4191321879781
DDR4-3200,90,140,140.17769303774224,0.0007086615061664403,140.17719193838565,140.1781941370988,0.9090909090909091,263.4969458834312,0.9536476181902075,262.8226151857465,264.1712765811159,141.77821770524017,253.21225385209812
DDR4-3200,90,160,139.99769457525494,0.05858654392477361,139.95626763275945,140.03912151775043,0.9090909090909091,257.3361023617184,0.18401193165162746,257.2059862770283,257.4662184464085,141.06939973262683,234.2584433098939
DDR4-3200,90,180,139.43489748845877,0.016930132391534253,139.42292607703834,139.44686889987923,0.9090909090909091,222.5345643004016,0.0592864166009242,222.4926424731908,222.57648612761236,137.98515305322204,210.67219067339707
DDR4-3200,90,200,137.48709103699906,0.001453037658486127,137.48606358421742,137.48811848978067,0.9090909090909091,164.11044491772648,0.07910332497304971,164.05451042022364,164.16637941522933,132.20578081517925,185.316081518305
DDR4-3200,90,220,127.81855230779354,0.007682790678672421,127.81311975440622,127.82398486118088,0.9090909090909091,146.03644566834046,0.07250537570955959,145.98517662550375,146.08771471117717,124.36103931760019,160.78629522370275
DDR4-3200,90,260,111.9668187332301,0.011186780078013206,111.9589084851773,111.97472898128291,0.9090909090909091,134.61587796502658,0.00778032463834175,134.61037644471497,134.62137948533817,114.62570839251217,138.9834911259317
DDR4-3200,90,300,99.73454122432341,0.007848833503262131,99.72899126092884,99.74009118771797,0.9090909090909091,129.57251702706986,0.006895823979234057,129.56764094317228,129.57739311096745,103.01230950059342,125.64180319798783
DDR4-3200,90,340,89.65493149095403,0.016538182481218952,89.64323722997305,89.66662575193499,0.9090909090909091,126.50427285841212,0.00221030369643355,126.5027099376799,126.50583577914436,91.06409114623398,122.27578633484023
DDR4-3200,90,380,81.81838316248673,0.007151441449824678,81.8133263297423,81.82343999523115,0.9090909090909091,123.89077024661142,0.017817757199519217,123.8781711896701,123.90336930355274,79.77593719076035,124.63965511560863
DDR4-3200,90,450,70.54020892913684,0.00910193076186656,70.53377289217323,70.54664496610044,0.9090909090909091,121.24060324533338,0.02782268431062143,121.22092963658653,121.26027685408023,70.20745035827525,125.36473530624603
DDR4-3200,90,550,60.04071968941287,0.0009505015386002119,60.04004758332939,60.04139179549634,0.9090909090909091,131.23552382109318,0.02864396383313057,131.2152694800267,131.25577816215963,62.177116725447355,126.55314691123851
DDR4-3200,90,600,55.384269663687725,0.002861945212899706,55.3822459628203,55.38629336455515,0.9090909090909091,129.61022883387005,0.0005289550383628745,129.60985480617546,129.61060286156462,55.48920880544307,127.31580762434317
DDR4-3200,90,700,48.28384063207591,0.009422267884222313,48.277178082560816,48.29050318159099,0.9090909090909091,127.21638021503867,0.027181119553560583,127.1971602610821,127.23560016899523,49.07423029135402,127.21380837556883
DDR4-3200,90,800,42.71327759866347,0.00616395096017038,42.70891902714063,42.71763617018631,0.9090909090909091,126.09552871261151,0.00010018959531834727,126.09545786786926,126.09559955735376,42.98261587706611,126.20401409857942
DDR4-3200,90,900,38.511491550306985,0.006326737322995544,38.50701787144311,38.51596522917087,0.9090909090909091,124.97926821114338,0.00679248253684394,124.97446520068048,124.98407122160627,37.360001892539174,124.061598304332
DDR4-3200,90,1000,35.05446225782032,0.00010408610749190266,35.05438865782788,35.05453585781275,0.9090909090909091,120.7141833664177,0.033291594460783676,120.69064265421797,120.73772407861743,31.725637546504437,120.46928471154689
DDR4-3200,90,1500,24.0149613050753,0.006213696885036201,24.010567557871653,24.019355052278947,0.9090909090909091,116.76719790818814,0.0001652744705785303,116.76708104148923,116.76731477488704,25.09586798894619,118.15689798730148
DDR4-3200,90,2000,18.21671293338684,0.0024458266477863882,18.214983472778584,18.218442393995097,0.9090909090909091,115.65046754321445,0.005804882144221981,115.64636287168628,115.65457221474261,18.653631820634015,116.39096716514285
DDR4-3200,90,3000,12.356121322072617,0.0011584560991269213,12.355302169909217,12.356940474236016,0.9090909090909091,114.49640502940042,0.0026782363374739876,114.49451123032456,114.49829882847627,12.506955297863922,115.08145540846047
DDR4-3200,90,5000,7.548797211440169,0.0015434786669877218,7.547705807208126,7.549888615672213,0.9090909090909091,114.05578296635323,0.009827866113103937,114.04883361558007,114.0627323171264,6.837887341596499,114.65350142979425
DDR4-3200,90,40000,1.0841677527512146,0.0006675311135209346,1.0836957369741909,1.084639768528238,0.9090909090909091,115.36927426198577,9.740342000176945e-05,115.36920538736697,115.36934313660457,2.4004229446980787,114.64295049435938
DDR4-3200,90,100000,0.4960514545736229,0.00045984658672019096,0.49572629393384754,0.4963766152133982,0.9090909090909091,115.7051075953191,0.004097768161364276,115.70221003566446,115.70800515497373,-0.3510022475532395,114.93979349211148
DDR4-3200,90,500000,0.18194311493928783,0.0006567549471482678,0.18147871906258148,0.18240751081599418,0.9090909090909091,115.50524802961712,0.0020508942610157703,115.50379782837766,115.50669823085657,-0.9619525898793455,115.43402131300635
DDR4-3200,90,1000000,0.1427570504726381,0.002852954472102098,0.1407397070189982,0.14477439392627797,0.9090909090909091,115.565214298948,0.000692795624671413,115.56472441846383,115.56570417943219,1.0220075629978922,116.01562484699993
DDR4-3200,92,0,139.4823360381752,0.050486075516623916,139.4466369918219,139.5180350845285,0.9259259259259259,262.43143588160615,0.10453746303317682,262.3575167326074,262.50535503060496,139.39366762957005,262.3733418130684
DDR4-3200,92,5,139.24522795532198,0.013946704315367847,139.2353661461254,139.2550897645186,0.9259259259259259,262.88583798589457,0.08187833481739958,262.82794126011294,262.94373471167626,139.3580779018198,263.42770063904175
DDR4-3200,92,10,139.2865030258457,0.04068272895267949,139.25773599232608,139.3152700593653,0.9259259259259259,265.1290769678731,0.006258064502571943,265.12465184802625,265.13350208772,139.3416092336659,264.1053915276074
DDR4-3200,92,15,139.3379496854006,0.036962458616426525,139.3118132802636,139.3640860905376,0.9259259259259259,264.1972118780599,0.04815824008908429,264.1631588599229,264.2312648961969,139.3413092166011,264.4701932011132
DDR4-3200,92,20,139.42044621907002,0.04024198198346441,139.39199084072112,139.4489015974189,0.9259259259259259,264.0506276239863,0.09431495584842788,263.9839368791386,264.11731836883405,139.35422544211818,264.5858843819069
DDR4-3200,92,25,139.444376885371,0.05728740190051827,139.4038685750106,139.4848851957314,0.9259259259259259,264.49479252935646,0.0870982965473542,264.43320473323803,264.5563803254749,139.37740550171014,264.51624379233675
DDR4-3200,92,30,139.42462230801635,0.03163577139891523,139.40225243953213,139.4469921765006,0.9259259259259259,264.87209239959816,0.03104773264415305,264.85013833730505,264.8940464618913,139.4379551873803,264.3464512104854
DDR4-3200,92,35,139.42443453199098,0.018960066912459383,139.41102774010542,139.4378413238765,0.9259259259259259,263.5806972921127,0.0005294233809057475,263.58032293324993,263.58107165097545,139.45315059789525,264.02417413120634
DDR4-3200,92,40,139.45660971424064,0.05105158961237934,139.42051078903538,139.4927086394459,0.9259259259259259,264.24262173834086,0.383934230161071,263.9711392406643,264.5141042360174,139.46792900560982,263.9721617612395
DDR4-3200,92,45,139.40769350199548,0.023566997320862232,139.3910291183777,139.4243578856133,0.9259259259259259,263.4749234638737,0.13762091254989503,263.3776107833766,263.57223614437083,139.47639806150565,263.816821542856
DDR4-3200,92,50,139.6233890595867,0.03634084915466659,139.59769219871535,139.64908592045805,0.9259259259259259,263.63394631408346,0.022215418234776685,263.61823764120277,263.6496549869642,139.47812162282906,263.6567088509281
DDR4-3200,92,55,139.43263197519474,0.005707175062806952,139.42859639300642,139.4366675573831,0.9259259259259259,263.6698611766872,0.3696073327953805,263.40850932529133,263.9312130280831,139.4839959717537,263.7120870767814
DDR4-3200,92,60,139.52053588122084,0.03397819182254284,139.49650967137066,139.54456209107101,0.9259259259259259,263.67044132652427,0.20200066797282556,263.52760528439643,263.81327736865205,139.48995908596046,263.78328973001123
DDR4-3200,92,65,139.47220279093065,0.06129739265875114,139.4288589889126,139.5155465929487,0.9259259259259259,263.63220860828085,0.41094239367159613,263.34162845503863,263.92278876152307,139.4815723908746,263.47808800961127
DDR4-3200,92,70,139.4574320226597,0.005799497696958673,139.4533311585107,139.4615328868087,0.9259259259259259,263.8045526909782,0.21586267265584988,263.6519147313382,263.9571906506182,139.5134980909441,263.01861647981286
DDR4-3200,92,80,139.54918887754957,0.055878575976332036,139.50967675755368,139.5887009975455,0.9259259259259259,263.7361533489998,0.17412490781406523,263.61302844591097,263.8592782520886,139.5683257051831,263.7545539691316
DDR4-3200,92,90,139.59351547696536,0.035401897286766223,139.56848255532702,139.6185483986037,0.9259259259259259,262.29513799584527,0.01618448062557007,262.28369383984494,262.3065821518456,139.6895833146188,266.8624298911918
DDR4-3200,92,100,139.63867580140118,0.046249876798108526,139.6059721998882,139.67137940291417,0.9259259259259259,262.15251088974173,0.13930640107548942,262.0540063888785,262.2510153906049,139.80681580503068,270.6500946686533
DDR4-3200,92,120,139.88471136386886,0.006911643364900313,139.8798240939764,139.88959863376132,0.9259259259259259,263.57982072210365,0.39405259960398353,263.3011834567795,263.8584579874278,140.58485109494285,266.55497745254837
DDR4-3200,92,140,139.80890813273612,0.005318046438261008,139.80514770603696,139.81266855943528,0.9259259259259259,267.50547574616024,0.08702888786263165,267.44393702939345,267.56701446292703,141.48201171273448,254.3608793576353
DDR4-3200,92,160,139.57108413966944,0.041104763596267496,139.54201868259145,139.60014959674743,0.9259259259259259,257.83614315274315,0.402024800172699,257.5518686903358,258.1204176151504,140.85658288392946,235.1519798830936
DDR4-3200,92,180,138.99996866397942,0.07567758225692015,138.94645653238175,139.0534807955771,0.9259259259259259,222.10991081706135,0.046875874297065356,222.07676456847184,222.14305706565085,137.8627282324086,211.2782098301002
DDR4-3200,92,200,137.87119102275494,0.00870219989352296,137.86503763819897,137.8773444073109,0.9259259259259259,163.43293334460267,0.10876962934219572,163.35602160210766,163.5098450870977,132.20370678041525,185.21667826651088
DDR4-3200,92,220,127.94205151199506,0.008972340725671943,127.93570710902482,127.94839591496529,0.9259259259259259,144.95701893115023,0.060511408521138586,144.9142309038458,144.99980695845468,124.45496800247321,160.02955395678302
DDR4-3200,92,260,112.30454961491357,0.004175583392638645,112.30159703158122,112.30750219824591,0.9259259259259259,133.70910980181498,0.01516822854255169,133.69838424455395,133.719835359076,114.82942491115918,137.87091026092526
DDR4-3200,92,300,99.89775374585238,0.006208318967679406,99.89336380141057,99.90214369029421,0.9259259259259259,128.92071928874324,0.007049592892543503,128.91573447380432,128.92570410368216,103.24463182538207,124.83187197161001
DDR4-3200,92,340,89.85119223172393,0.015278740389797683,89.84038853078631,89.86199593266154,0.9259259259259259,125.93587919237527,0.014685301322201437,125.92549511622657,125.94626326852396,91.2876538175658,121.60067777011048
DDR4-3200,92,380,81.81717061786213,0.0028913778562768416,81.81512610497299,81.81921513075129,0.9259259259259259,123.57567035517457,0.0003453061602246093,123.5754261868471,123.57591452350205,79.90035894869403,124.13915898834173
DDR4-3200,92,450,70.77032309296206,0.003946743690047568,70.76753232373522,70.77311386218891,0.9259259259259259,120.73241364204709,0.012149579842071673,120.7238225917522,120.74100469234199,70.31948851645383,125.0261543751144
DDR4-3200,92,550,60.01599488262683,0.009273215274776059,60.009437729222626,60.02255203603102,0.9259259259259259,130.90982782824943,0.028652732682215108,130.8895672866703,130.93008836982855,62.250022012345255,126.21585699464609
DDR4-3200,92,600,55.56202600979596,0.007286616860845732,55.55687359360175,55.56717842599017,0.9259259259259259,129.3988149685443,0.006588346813441275,129.3941563038357,129.4034736332529,55.5567005521405,127.17484920826456
DDR4-3200,92,700,48.26740575100788,0.002175228701280401,48.26586763204257,48.268943869973185,0.9259259259259259,127.37318153548316,0.010461859785280046,127.36578388348516,127.38057918748116,49.12482040096474,127.22829644441215
DDR4-3200,92,800,42.76060290760617,0.0032883899505369023,42.75827766477296,42.762928150439386,0.9259259259259259,125.97540829071762,0.006760911597484885,125.97062760428004,125.98018897715521,43.02939045019888,126.34102297556444
DDR4-3200,92,900,38.55376884871243,0.003589252940605263,38.551230863618734,38.556306833806126,0.9259259259259259,124.98555414740682,0.0021841200706282557,124.98400974129395,124.98709855351967,37.375751243358025,124.29404706658386
DDR4-3200,92,1000,35.05378051905984,0.0016468547270781398,35.0526160169147,35.05494502120499,0.9259259259259259,121.84975464089733,0.09288814598388988,121.78407280298028,121.91543647881439,31.74637833334944,120.73265261973378
DDR4-3200,92,1500,24.02173004732744,0.009986706175890052,24.014668379668752,24.02879171498613,0.9259259259259259,116.7420947218792,0.0009589811880514751,116.74141661977811,116.7427728239803,25.09186211550815,118.41571971984881
DDR4-3200,92,2000,18.217595303435296,0.005330591835772018,18.21382600580048,18.221364601070107,0.9259259259259259,115.72982587003095,0.01602280235738173,115.71849603783043,115.74115570223147,18.658393094916896,116.5907985377745
DDR4-3200,92,3000,12.35243035421539,0.011068366838590873,12.344603836967162,12.360256871463617,0.9259259259259259,114.49772768886541,0.018959744038309554,114.48432112528637,114.51113425244446,12.502189721692513,115.25794378382184
DDR4-3200,92,5000,7.537062656307038,0.003992116827631078,7.534239803426931,7.539885509187144,0.9259259259259259,114.18881058350416,0.008581623265792844,114.18274245949934,114.194878707509,6.833769687438185,114.71894958744222
DDR4-3200,92,40000,1.083792107467849,0.001864650962675628,1.082473600127595,1.085110614808103,0.9259259259259259,115.41551903635145,0.0023420576544433175,115.41386295150207,115.41717512120084,2.398467722464879,114.61306344611617
DDR4-3200,92,100000,0.49648805379413224,0.00014526690892752465,0.4963853345777476,0.4965907730105169,0.9259259259259259,115.6861243554904,0.011937388789234438,115.67768334692788,115.69456536405293,-0.35034217103186194,114.85874112751797
DDR4-3200,92,500000,0.19035807790485415,0.0004627300271029889,0.19003087836483099,0.1906852774448773,0.9259259259259259,115.5687358704916,0.005124202458663588,115.56511251218491,115.57235922879829,-0.9592859908565075,115.37443839932212
DDR4-3200,92,1000000,0.14240175248978068,0.0004101804269809727,0.14211171112835244,0.14269179385120892,0.9259259259259259,115.50370222224248,0.01404235060172533,115.4937727809082,115.51363166357676,1.0250102651864665,116.07861102920306
DDR4-3200,94,0,139.35746612892194,0.005797701731581701,139.35336653471225,139.36156572313166,0.9433962264150944,259.5210620019685,0.07174499632872917,259.47033062854825,259.5717933753887,139.32137200239313,259.6614993722407
DDR4-3200,94,5,139.35717361776483,0.04349991528794131,139.32641453268369,139.38793270284597,0.9433962264150944,260.86393859446645,0.3372455695538841,260.6254699653098,261.1024072236231,139.35236118269995,260.9325222917771
DDR4-3200,94,10,139.23134552770452,0.004858202752830436,139.2279102595936,139.23478079581542,0.9433962264150944,262.53835117548476,0.14873906872411713,262.4331767713626,262.643525579607,139.38898780499363,261.752036787734
DDR4-3200,94,15,139.50397560279038,0.006764427305269231,139.49919243037198,139.50875877520878,0.9433962264150944,261.82991305857365,0.3663909900624593,261.57083550493485,262.0889906122125,139.42727511066326,262.2058648697478
DDR4-3200,94,20,139.49912650217306,0.013878005116247913,139.489313270646,139.5089397337001,0.9433962264150944,261.867193136813,0.21441971188339137,261.7155755045202,262.0188107691058,139.4632463410978,262.3798285474547
DDR4-3200,94,25,139.56687940738848,0.007692631071259336,139.56143989579283,139.57231891898414,0.9433962264150944,262.4999705356331,0.2417333981708075,262.32903921054725,262.6709018607189,139.49292473768676,262.3597498304915
DDR4-3200,94,30,139.51970310347355,0.04838081562120049,139.48549270066846,139.55391350627863,0.9433962264150944,262.41623500973367,0.2628430330096296,262.23037691870496,262.60209310076243,139.5017580694455,262.3436761502388
DDR4-3200,94,35,139.43877840458936,0.026447147003040176,139.42007744760048,139.45747936157827,0.9433962264150944,261.93033997136627,0.0015241547980731536,261.92926223117297,261.93141771155956,139.51344662863002,262.15195399423345
DDR4-3200,94,40,139.42441169936512,0.09970208434466026,139.35391167942657,139.49491171930364,0.9433962264150944,262.2902176109601,0.15013861079465352,262.18405358114927,262.3963816407709,139.4697083167671,262.1453961623871
DDR4-3200,94,45,139.5708238930119,0.013226225750934371,139.5614715390939,139.58017624692988,0.9433962264150944,261.9115610097091,0.42544215409473385,261.6107279775461,262.21239404187213,139.47136612791786,262.057704070209
DDR4-3200,94,50,139.38766064223523,0.05548258654992001,139.348428529048,139.42689275542244,0.9433962264150944,262.3363448538002,0.3343923757977151,262.09989373729655,262.57279597030384,139.47214099664708,261.8419375477937
DDR4-3200,94,55,139.53340943429617,0.004158760254761745,139.53046874671873,139.53635012187365,0.9433962264150944,261.278072374044,0.06242352099106968,261.23393227904563,261.32221246904226,139.49267310371164,261.6867472332543
DDR4-3200,94,60,139.4615696161878,0.043021054606516416,139.43114913674174,139.49199009563387,0.9433962264150944,261.94157191265737,0.26691380176816004,261.7528353534348,262.1303084718799,139.52730886414096,261.85527408968477
DDR4-3200,94,65,139.62773103338515,0.11761879554652532,139.54456198545918,139.71090008131108,0.9433962264150944,261.90938916856055,0.13464122653277436,261.8141834442519,262.00459489286914,139.53959635028622,261.61383273053264
DDR4-3200,94,70,139.55114540924404,0.008202587615446701,139.54534530391788,139.5569455145702,0.9433962264150944,261.71095476709854,0.008239684499987174,261.7051284303138,261.71678110388336,139.57314003515893,261.5636256997698
DDR4-3200,94,80,139.6110559189959,0.0021353663879518426,139.60954598694266,139.61256585104914,0.9433962264150944,262.6044448948694,0.056844487209452295,262.5642497724905,262.64464001724826,139.62468048186875,263.90012608749913
DDR4-3200,94,90,139.66155610430997,0.03307427692320636,139.63816905881473,139.6849431498052,0.9433962264150944,263.97235102742786,0.36859993032789706,263.71171151714816,264.2329905377076,139.73894406082195,268.2669316426694
DDR4-3200,94,100,139.64327803771891,0.030245295057820636,139.62189138448454,139.6646646909533,0.9433962264150944,263.04091382640354,0.32979780211503634,262.8077115641076,263.27411608869954,139.88199723702613,272.59092001056445
DDR4-3200,94,120,139.83975089609635,0.0031738696921803315,139.8375066313144,139.84199516087827,0.9433962264150944,268.1115107100736,0.3951790977727916,267.8320768902553,268.3909445298919,140.60155950663727,268.7545617932367
DDR4-3200,94,140,139.74999826442348,0.05970514889252741,139.7077803487698,139.79221618007713,0.9433962264150944,273.4431163836061,0.18141227851641684,273.3148385312766,273.57139423593554,141.48016667266302,256.3664569284268
DDR4-3200,94,160,139.85598866173052,0.021136880002159103,139.8410426305479,139.87093469291318,0.9433962264150944,256.34244491615107,0.2713107545129793,256.15059924182606,256.534290590476,140.82257542505494,236.41306716715286
DDR4-3200,94,180,138.90229896093956,0.005502258100254751,138.898408276925,138.90618964495408,0.9433962264150944,220.36226687602723,0.0656587406135559,220.31583913529522,220.40869461675925,137.81455391393402,211.49272214652788
DDR4-3200,94,200,137.58236445144493,0.005238502906258999,137.57866027051665,137.5860686323732,0.9433962264150944,162.67668504976615,0.24220030196798217,162.50542357383915,162.84794652569312,132.1648621463847,184.61880951155754
DDR4-3200,94,220,127.93348571954347,0.03970085424602069,127.90541297628721,127.96155846279973,0.9433962264150944,143.71897132914066,0.21203638966855679,143.5690389601477,143.8689036981336,124.40187079000441,158.51892331675117
DDR4-3200,94,260,112.21215064426588,0.021026844854065845,112.19728241968261,112.22701886884914,0.9433962264150944,132.55702885315947,0.016816743380304956,132.54513761987778,132.56892008644115,114.74529261027507,136.23765764759156
DDR4-3200,94,300,99.92944478970267,0.0048850452655846465,99.92599054106897,99.93289903833636,0.9433962264150944,128.0485787116993,0.00849893428172826,128.0425690576358,128.05458836576275,103.13473368043603,124.00038013695712
DDR4-3200,94,340,89.81847745316918,0.014667245228434121,89.80810614460684,89.82884876173154,0.9433962264150944,125.27420714056987,0.011658113407431385,125.26596360952362,125.2824506716161,91.21654797576704,120.94138280119121
DDR4-3200,94,380,81.62982335614106,0.005909394787304373,81.62564478301425,81.63400192926788,0.9433962264150944,123.06323709406685,0.0015332694279717328,123.06215290885694,123.06432127927675,79.83803574798841,123.56998906750458
DDR4-3200,94,450,70.65753106507827,0.0010952344272530743,70.65675661738779,70.65830551276878,0.9433962264150944,120.38961513995636,0.022193029629893623,120.37392229820999,120.40530798170273,70.23057627775562,124.66345573706327
DDR4-3200,94,550,59.98139593612221,0.004562471831713093,59.978169781351035,59.98462209089339,0.9433962264150944,130.72402019604368,0.0037637762507870434,130.7213588043339,130.7266815877535,62.17277199707013,125.88903426636858
DDR4-3200,94,600,55.47372191004542,0.010263525575372929,55.46646450151219,55.48097931857865,0.9433962264150944,129.2311779521201,0.006261263175407945,129.22675057047,129.23560533377025,55.47991604934914,127.051703280851
DDR4-3200,94,700,48.22802170646073,0.01036270179614011,48.220694169749265,48.235349243172195,0.9433962264150944,127.27452676659036,0.002725341118953178,127.2725996594041,127.2764538737766,49.08021308077941,127.26103697832886
DDR4-3200,94,800,42.7510140943338,0.0028636913430622186,42.74898915876589,42.7530390299017,0.9433962264150944,125.92875300314928,0.008330289361958903,125.9228625990522,125.93464340724637,43.01399670309225,126.48806352124026
DDR4-3200,94,900,38.55829835616163,0.00739605743540643,38.55306855379501,38.56352815852825,0.9433962264150944,124.99333694231774,0.0057026314466355164,124.98930457295123,124.99736931168427,37.36620127566409,124.50250504421902
DDR4-3200,94,1000,35.03476400030846,0.0059570742722685095,35.03055171269451,35.03897628792242,0.9433962264150944,122.99302421643667,0.06098313929151252,122.9499026251056,123.03614580776774,31.74069698423382,120.97764844358048
DDR4-3200,94,1500,24.04317996647316,0.009995360291730525,24.03611217943048,24.050247753515848,0.9433962264150944,116.76069397728,0.00514219663992206,116.75705789516572,116.76433005939428,25.095245030018013,118.67294710649006
DDR4-3200,94,2000,18.195890978404925,0.0018335673391603722,18.194594450505644,18.19718750630421,0.9433962264150944,115.77110876600143,0.001013160322264584,115.77039235346713,115.77182517853574,18.660547340610982,116.82141226756359
DDR4-3200,94,3000,12.362793864676004,0.0008361723143847597,12.362202601562261,12.363385127789744,0.9433962264150944,114.52076864556912,0.0025744434423797887,114.51894823915323,114.52258905198501,12.502118850946651,115.41196708424306
DDR4-3200,94,5000,7.533223299363817,0.0016550539302633276,7.532052999506498,7.5343935992211355,0.9433962264150944,114.27692810561513,0.00902598051665083,114.27054577358494,114.2833104376453,6.8338067157107645,114.75170376611645
