type,rd_percentage,pause,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,latency_mean,latency_std,latency_min,latency_max
DDR4-2600,48,100000,1.1248579430400463,0.012420318056968143,1.1106754287343923,1.1337948753034193,262.522317105,0.07263221958333706,262.47095837,262.57367584
DDR4-2600,48,500000,0.282208541903344,0.006199247132519768,0.2778851964252648,0.2893110827764197,261.970240625,0.2625618434721646,261.784581365,262.155899885
DDR4-2600,48,1000000,0.1530574996007761,0.008782182750102584,0.1430860112800528,0.1596413048858943,259.0902587975,0.013847508976742898,259.08046713,259.100050465
DDR4-2600,52,0,124.67307567413035,0.05213732137123013,124.61288469171089,124.7042125616636,1371.2555147075,0.5752700982691558,1370.84873732,1371.662292095
DDR4-2600,52,5,128.00882625563324,0.07271560869911423,127.96445490604616,128.09274480052323,1319.22327945,0.0016159016295596484,1319.222136835,1319.224422065
DDR4-2600,52,10,128.1484491797717,0.04754885854391076,128.0983398860431,128.1929380222804,1095.6766549975,0.11331885739463099,1095.596526465,1095.75678353
DDR4-2600,52,15,127.93463622889745,0.03091438581475382,127.90965365223244,127.96920923812499,1080.555654645,3.201263734455543,1078.29201935,1082.81928994
DDR4-2600,52,20,122.39794626847053,0.04202280511984568,122.36601836550871,122.44555469671258,872.2630012475,4.252167886800048,869.2562645,875.269737995
DDR4-2600,52,25,118.69417900307798,0.09390871694132454,118.58633620332807,118.7579134057626,870.90381736,1.5749910475065616,869.79013051,872.01750421
DDR4-2600,52,30,122.26469286023347,0.0593839157662859,122.20277845498694,122.32117268554649,867.0932057375,0.9291721561450988,866.436181805,867.75022967
DDR4-2600,52,35,122.27676062529177,0.04971174765748329,122.21963185281727,122.31017118237102,863.7496576225,0.6653146314204003,863.279209135,864.22010611
DDR4-2600,52,40,122.22335637763364,0.044647940763834444,122.17197553893077,122.25271363146364,864.2743366425,0.0892001026976245,864.211262645,864.33741064
DDR4-2600,52,45,122.47036551357888,0.04480982615513332,122.42106385881624,122.50861526181085,859.5068323600001,0.1444257186002194,859.404707955,859.608956765
DDR4-2600,52,50,122.44663995025591,0.01916445762957727,122.42487888762415,122.46100165250813,849.994882945,0.49629221404321733,849.643951355,850.345814535
DDR4-2600,52,55,122.50084896540348,0.042536002379833356,122.45186380647475,122.52844833613882,845.4019020175001,0.14933860105650873,845.29630368,845.507500355
DDR4-2600,52,60,122.5085857939843,0.06684370522886196,122.43220403495184,122.55639182269614,845.2522669699999,0.740165550557694,844.72889089,845.77564305
DDR4-2600,52,65,122.27677628885596,0.038033921128682265,122.2329780139432,122.30147943993974,839.8493015525,0.1765422434366852,839.724467335,839.97413577
DDR4-2600,52,70,122.19990462345847,0.061404419595810666,122.1310548884045,122.24900219466087,837.2576284275,0.04912115598959604,837.222894525,837.29236233
DDR4-2600,52,80,122.34020837548134,0.05181367925534101,122.2810461828582,122.37750527252852,845.2578485675001,0.3416331011486124,845.016277485,845.49941965
DDR4-2600,52,90,0.0165881675872033,0.0012201680219057305,0.015265599326225236,0.017670070188484377,548.9445796425,406.3701050714328,261.597522675,836.29163661
DDR4-2600,52,100,121.73944305470883,0.03291175853451471,121.70389860850544,121.76886122594303,832.5004213474999,0.18407440143842668,832.37026109,832.630581605
DDR4-2600,52,120,121.59055742407757,0.06257930834104596,121.52624974724237,121.6512517925794,823.9820355475,0.720591417105332,823.47250047,824.491570625
DDR4-2600,52,140,121.58444044792115,0.03397217540196498,121.54631765117963,121.61150796757478,798.4164907649999,0.4835987139399212,798.074534835,798.758446695
DDR4-2600,52,160,121.13838487813365,0.05886155924816522,121.07102223225532,121.17990128960632,787.560672075,0.5196577939520906,787.193218525,787.928125625
DDR4-2600,52,180,120.92466043004383,0.04934251284470944,120.87168164367596,120.96930525547464,780.364110645,0.5388073628154276,779.983116305,780.745104985
DDR4-2600,52,200,120.49738454787318,0.03454949185415563,120.45852614056929,120.52463586912422,781.9173740575,0.10553622802876327,781.842748675,781.99199944
DDR4-2600,52,220,120.53831245006707,0.005822145894310635,120.5346731943058,120.54502740694,771.4698046325,0.10582032232019778,771.394978365,771.5446309
DDR4-2600,52,260,98.31447192896735,0.030099027896153555,98.28570012474722,98.34574240811483,508.54840606749997,0.3721696771998108,508.285242365,508.81156977
DDR4-2600,52,300,105.56635627783919,0.012576511288481801,105.55239133881526,105.57678896397226,546.9710092175001,0.05498372174401713,546.932129855,547.00988858
DDR4-2600,52,340,98.41934926070286,0.006506215720529538,98.41527797388119,98.42685293033107,506.4982326425,0.8862965172648242,505.871526365,507.12493892
DDR4-2600,52,380,101.3989284050494,0.01582329449127474,101.38164162712671,101.41269547729,501.3617320725,0.3168763735004703,501.13766664,501.585797505
DDR4-2600,52,450,94.06059700283147,0.028240328677571976,94.02836692686222,94.08100538637399,464.21787578,0.2485866062620074,464.042098505,464.393653055
DDR4-2600,52,550,89.88775838447064,0.007601138221807412,89.88320663415422,89.89653337334225,461.28081752,1.8404131025533124,459.979448935,462.582186105
DDR4-2600,52,600,90.38269914948619,0.028693705098431888,90.35566339522732,90.41280406088991,481.85018464250004,0.3736356721917756,481.585984325,482.11438496
DDR4-2600,52,700,88.97448252310296,0.00356721089775571,88.97089857088272,88.97803275358926,440.85359214749997,1.7364280829546659,439.625752075,442.08143222
DDR4-2600,52,800,88.26940980886683,0.019652520307012446,88.24894542975991,88.28813484513056,477.9824368,0.4988873171433115,477.629670195,478.335203405
DDR4-2600,52,900,83.3209456637244,0.021424700439329616,83.29734287284505,83.33916570278595,464.329859305,0.1284913854843002,464.239002175,464.420716435
DDR4-2600,52,1000,78.07945415151113,0.026841698497037908,78.0491277802406,78.10015901400246,439.11129531,1.0015806718917242,438.403070825,439.819519795
DDR4-2600,52,1500,51.66756459341747,0.03471402227162794,51.62755349536956,51.689667132433215,331.95286035000004,0.04301716630259783,331.92244262,331.98327808
DDR4-2600,52,2000,42.46500741320009,0.015645385904004203,42.45078407994938,42.48176535856466,306.7440938625,0.09200404271448008,306.67903718,306.809150545
DDR4-2600,52,3000,31.705603614166147,0.00995147327073912,31.69681562216082,31.71640933518194,287.6545114225,0.017974848832118147,287.641801285,287.66722156
DDR4-2600,52,5000,19.820587271874967,0.017609769775255246,19.80025329942734,19.830788388903976,277.9800621325,0.02849651995441015,277.95991205,278.000212215
DDR4-2600,52,40000,2.551258372072352,0.01252595642465245,2.5411975203055173,2.5652879107257385,261.2635709,0.011517001698558786,261.25542715,261.27171465
DDR4-2600,52,100000,1.0781077417958753,0.01271579280260383,1.0705706267488728,1.092788920873107,261.1929555475,0.022535425941276534,261.177020595,261.2088905
DDR4-2600,52,500000,0.25108693154399186,0.008592301249801725,0.24121907649972033,0.25691344989415466,252.365019405,0.03778309119757173,252.338302725,252.391736085
DDR4-2600,52,1000000,0.1392100846676093,0.010132358821113786,0.12785015161927538,0.1473146410813927,255.8986037225,0.12812943520064962,255.80800253,255.989204915
DDR4-2600,56,0,121.85722990754421,0.11699747814584581,121.72616488171992,121.95113281253587,1387.1315906099999,0.9664147667392172,1386.448232175,1387.814949045
DDR4-2600,56,5,125.93620720228786,0.2568549602296244,125.71072175539288,126.21580826542352,1304.56484153,3.2002285796251995,1302.3019382,1306.82774486
DDR4-2600,56,10,124.88012804272637,0.2736625446199687,124.6323150589605,125.17383657268797,1063.134145105,0.951170937536917,1062.461565685,1063.806724525
DDR4-2600,56,15,124.54189841417127,0.17820262548710594,124.3571731796651,124.71276973497356,1047.5380031825,1.991046154496625,1046.130120945,1048.94588542
DDR4-2600,56,20,119.97798457141506,0.09619318261034819,119.88588613887251,120.07780680529844,844.6944687525,0.4244038531159758,844.39436991,844.994567595
DDR4-2600,56,25,119.3534553501503,0.2185614868047088,119.16890722723177,119.59481199362276,850.661918835,2.0078936064190147,849.24212365,852.08171402
DDR4-2600,56,30,0.015450773766932215,0.00018265604896940387,0.0152648202263011,0.01562994330243243,551.6520063475,413.0578141640606,259.57602493,843.727987765
DDR4-2600,56,35,120.18736874856609,0.03157006114523245,120.15125303203467,120.20971729736839,848.8381588899999,0.6575290923102716,848.37321561,849.30310217
DDR4-2600,56,40,119.4640994438547,0.06884025660238262,119.42357444942083,119.54358418814724,839.091942285,0.35690533129451885,838.839572105,839.344312465
DDR4-2600,56,45,120.05746497010922,0.15181611447851398,119.92035452809196,120.2206176415736,824.2746121675,0.2793030384585214,824.077115095,824.47210924
DDR4-2600,56,50,120.04237834330497,0.3309147911472756,119.66097298813933,120.25313258661888,826.64463474,0.2784541108057025,826.44773795,826.84153153
DDR4-2600,56,55,119.7117980609167,0.20176142888748255,119.48008020028696,119.84858063779707,815.3879296975,0.13332846609366486,815.293652235,815.48220716
DDR4-2600,56,60,120.01752796129136,0.1482671631496974,119.84674790978426,120.11334785635768,818.8270082225,0.7594652982946309,818.28998516,819.364031285
DDR4-2600,56,65,119.6657944310811,0.15081798679531305,119.5120024854661,119.81345122100483,818.4689291375,0.4492003201652126,818.151296545,818.78656173
DDR4-2600,56,70,119.4083659159125,0.3132565274477905,119.08673834041034,119.71251995968433,814.380936645,1.4445561295367195,813.35948121,815.40239208
DDR4-2600,56,80,119.60860701012814,0.091802574981856,119.50509777131245,119.68016291442224,816.7498989225,1.051259268441311,816.006546365,817.49325148
DDR4-2600,56,90,119.42435202468933,0.1307186312805218,119.27985821322935,119.53439462331121,807.058866505,0.27880733185615814,806.86171995,807.25601306
DDR4-2600,56,100,119.35893131354199,0.34032552750460343,118.97343058139178,119.61773736676832,804.7173937299999,1.396056969420505,803.73023238,805.70455508
DDR4-2600,56,120,119.06430094702553,0.2581699689126068,118.76632014968173,119.22086208932686,794.8530782400001,0.49105528929783326,794.505849715,795.200306765
DDR4-2600,56,140,119.44719487683791,0.09694270835625214,119.36213285437805,119.55274356776746,773.4948834825,0.510662402210425,773.133790635,773.85597633
DDR4-2600,56,160,118.93801042511261,0.08977543573713218,118.87172440350966,119.04017699252219,760.5490379825001,1.0522797932320804,759.804963805,761.29311216
DDR4-2600,56,180,119.0683064316944,0.04375352371321079,119.03813794782789,119.11848722293409,747.2215698,0.16416896724593139,747.10548481,747.33765479
DDR4-2600,56,200,118.75128446845379,0.22688046186240576,118.52362666736886,118.97737951785146,745.084010975,0.5614125978736272,744.68703232,745.48098963
DDR4-2600,56,220,114.92739527632847,0.0554518057375468,114.87129941907635,114.98217976903665,736.4247440875,4.865542947738098,732.984285675,739.8652025
DDR4-2600,56,260,99.41139285420216,0.018513647453324622,99.39046768979433,99.42564466626253,514.0561211300001,0.3790966543273216,513.788059315,514.324182945
DDR4-2600,56,300,103.22590307862538,0.02500092102465132,103.20412698584644,103.25320445464486,543.861408565,0.021379083615369273,543.84629127,543.87652586
DDR4-2600,56,340,98.65909265525666,0.007681516800515374,98.6514223883324,98.66678537272172,509.4855298525,0.05293780019640807,509.448097175,509.52296253
DDR4-2600,56,380,99.65574806648469,0.03147500827465302,99.62560009094645,99.6884004735257,513.1544656525,0.3386665124298854,512.914992265,513.39393904
DDR4-2600,56,450,95.87841985721836,0.025721479222503944,95.85049015634493,95.90113361331433,465.81046025,0.1950708700155958,465.672524315,465.948396185
DDR4-2600,56,550,90.92677370491874,0.006847493275114775,90.9214327093929,90.93449331044913,455.5412507875,0.22485182822488411,455.382256535,455.70024504
DDR4-2600,56,600,90.66312041496174,0.014471498674585807,90.64963331559693,90.67840784473057,462.78353185000003,0.4081246251319625,462.49494416,463.07211954
DDR4-2600,56,700,88.46807579689596,0.004089121455394487,88.46385466354455,88.47201869520082,426.57504305500004,0.030779686433600798,426.55327853,426.59680758
DDR4-2600,56,800,88.15341171612363,0.026882411699362705,88.12982311571844,88.18268021178602,457.6235431275,0.04052652762275097,457.594886545,457.65219971
DDR4-2600,56,900,84.42558858792971,0.06797131750681437,84.36959337831318,84.50121499052474,441.47450419999996,0.034342352026703375,441.45022049,441.49878791
DDR4-2600,56,1000,79.65899678167331,0.08167027298763763,79.60756568944595,79.75316790136652,420.05001360250003,0.21458796823496074,419.898276995,420.20175021
DDR4-2600,56,1500,55.203216215488034,0.022417178648968198,55.17998030035361,55.22471339794788,340.81271793,0.051863142845929765,340.77604515,340.84939071
DDR4-2600,56,2000,45.129485285661275,0.020344457309942585,45.11344129377847,45.152367957448156,310.197643895,0.298652842284455,309.986464445,310.408823345
DDR4-2600,56,3000,32.398008676400316,0.009903245127375478,32.38968659253422,32.40896173233123,290.49441984,0.0694250377822757,290.445328925,290.543510755
DDR4-2600,56,5000,19.75853452247356,0.012567468626650336,19.74493092693451,19.76971215261982,277.88046154,0.012280889154283351,277.87177764,277.88914544
DDR4-2600,56,40000,2.701643895253079,0.025775260022336925,2.6720644455512708,2.719289516762252,264.19263322999996,0.08854234843422869,264.130024335,264.255242125
DDR4-2600,56,100000,1.136214654016749,0.018429087679465814,1.114956255337431,1.1476755004515216,254.97920755500002,0.0025563253642511747,254.97739996,254.98101515
DDR4-2600,56,500000,0.2787604128395064,0.009310277473319384,0.2680132127967541,0.2843675402918143,260.9189228175,0.22035460788333694,260.76310858,261.074737055
DDR4-2600,56,1000000,0.15378867430547902,0.009104062670964143,0.143276311156927,0.15908514100811194,261.67311588999996,0.08383116465172931,261.613838305,261.732393475
DDR4-2600,60,0,118.96342462706929,0.18962153359626213,118.7736860965241,119.15292894675257,1397.0086510800002,1.4621294018211766,1395.974769465,1398.042532695
DDR4-2600,60,5,123.63024731746862,0.0972117644566199,123.51801425962469,123.68807635741894,1284.5257902125,1.0075488970768158,1283.813345555,1285.23823487
DDR4-2600,60,10,122.19713429967335,0.08979056970135613,122.11409921824908,122.29242197937492,1042.581383035,0.7886464956031651,1042.02372575,1043.13904032
DDR4-2600,60,15,120.67760098833122,0.03865800591610222,120.64839387742164,120.72143894006241,1029.1223860275,1.7462338084609852,1027.88761226,1030.357159795
DDR4-2600,60,20,115.92784323290677,0.13207905961144933,115.7756189274284,116.01206085318734,830.4619935525,0.5816986252200868,830.05067051,830.873316595
DDR4-2600,60,25,115.65498654668687,0.12168268142376752,115.52042250520203,115.75728376431476,826.9403086924999,0.25361116209222967,826.76097852,827.119638865
DDR4-2600,60,30,115.4158366132928,0.03261559828261387,115.38821750748474,115.4518197089247,820.1869766550001,0.48294335323304965,819.845484135,820.528469175
DDR4-2600,60,35,115.32535580893897,0.1036203010657501,115.24647945887685,115.4427109772617,827.3678093574999,1.241389809650858,826.490014205,828.24560451
DDR4-2600,60,40,115.75735883090387,0.10083578185302419,115.64365696490613,115.83593001144702,820.09875171,0.17581263298219862,819.974433405,820.223070015
DDR4-2600,60,45,116.75564124896975,0.08354688811302417,116.65917103477152,116.80433005506893,818.6144092725001,0.6952447361274332,818.122797005,819.10602154
DDR4-2600,60,50,116.17811431072225,0.04519005425102338,116.1378244032178,116.22697656793724,813.0356780024999,0.8125685438001172,812.461105275,813.61025073
DDR4-2600,60,55,115.74705205512656,0.11482535344312765,115.67440518652164,115.87943113036053,810.8715171900001,1.2571697495366538,809.982563935,811.760470445
DDR4-2600,60,60,115.56500038384077,0.08195933585629986,115.47241314620398,115.62826560553273,807.6855477424999,1.0448297586119382,806.946741535,808.42435395
DDR4-2600,60,65,113.46009881209682,0.03520808388122275,113.42102248873537,113.48935241946987,799.6810711525,1.0409256240830809,798.945025585,800.41711672
DDR4-2600,60,70,115.46777144883983,0.08250344781440434,115.3729582171368,115.52321903613664,804.061369985,2.2742066937918097,802.45326301,805.66947696
DDR4-2600,60,80,115.36530099020628,0.13779322339841957,115.20632092673551,115.45035671854203,807.3118005525,0.2177375561887072,807.15783685,807.465764255
DDR4-2600,60,90,116.03987950934231,0.07811127043682606,115.99034290429886,116.12992387286523,793.509828065,0.5624380724120533,793.11212429,793.90753184
DDR4-2600,60,100,114.96158337676299,0.09382867210487938,114.8536662854093,115.0238633258242,787.2536871899999,1.2311573911640017,786.38312745,788.12424693
DDR4-2600,60,120,114.67057836344499,0.06882274462597217,114.5938902472802,114.7269715158862,773.6401266,1.1157076144513691,772.85120218,774.42905102
DDR4-2600,60,140,114.1986602380337,0.11505769011317962,114.0672565005086,114.28133459563878,749.417716325,0.1797715117180731,749.29059867,749.54483398
DDR4-2600,60,160,113.74531869280345,0.17257906681027035,113.55585249797338,113.89353501248083,747.638930375,0.035269666001732536,747.613990955,747.663869795
DDR4-2600,60,180,113.80665545670008,0.16088333415371747,113.63481886536303,113.95370955707143,729.251128465,0.3986211170639069,728.96926077,729.53299616
DDR4-2600,60,200,114.35871094887545,0.22425473855563732,114.13103064114456,114.5793754720034,723.0417490425,0.3819145915229409,722.771694645,723.31180344
DDR4-2600,60,220,113.42553776511188,0.16826688590440922,113.31995369238967,113.61958399639305,711.2590927275,0.714015430106321,710.754207575,711.76397788
DDR4-2600,60,260,100.42407873029175,0.04001088603601592,100.37889831119053,100.45503065609947,498.7527291525,0.28846938387119975,498.548750495,498.95670781
DDR4-2600,60,300,99.56110724979658,0.02316341703610466,99.53517653852093,99.57975085766046,520.9941680449999,0.468601198313992,520.66281696,521.32551913
DDR4-2600,60,340,100.05395650461759,0.014359988689395115,100.03755456681004,100.06426498444128,512.5897614749999,0.7746935676119262,512.0419704,513.13755255
DDR4-2600,60,380,99.58837616969213,0.012037641026593417,99.58027688623392,99.60220875612531,515.0283648625,0.4586040554664576,514.704082825,515.3526469
DDR4-2600,60,450,98.00315515695404,0.059421639721612386,97.95126975395091,98.06798050218782,447.4975084125,0.26058683412824896,447.313245695,447.68177113
DDR4-2600,60,550,90.55349590581393,0.026886008283808133,90.53574215043541,90.58442863462952,452.0387382,0.12616481325538004,451.949526205,452.127950195
DDR4-2600,60,600,91.14479758849195,0.004131870656585235,91.14219524914083,91.14956188212558,434.139539515,0.07736339327450135,434.084835335,434.194243695
DDR4-2600,60,700,87.51604281854956,0.029599069325321994,87.49251272975705,87.54927542209882,422.05655588499997,1.1241366242678772,421.261671255,422.851440515
DDR4-2600,60,800,85.26238234143125,0.032224580848919916,85.23370521957649,85.29725479196786,442.69085035750004,0.048182768722432,442.656779995,442.72492072
DDR4-2600,60,900,78.46349555733157,0.04051043081842696,78.42338582990915,78.50439514051004,427.37006262,0.28816345765784074,427.166300285,427.573824955
DDR4-2600,60,1000,74.91100724677655,0.0437256897622385,74.86062020636729,74.93899282075571,427.1557358875,0.006969594453237084,427.15080764,427.160664135
DDR4-2600,60,1500,58.122640595152326,0.05237005168387648,58.06382136095315,58.16420938901429,344.671727315,0.05651257499319833,344.63176689,344.71168774
DDR4-2600,60,2000,49.26119554154488,0.05974654976586263,49.1935946718616,49.30692250238836,311.04062512250005,0.0012669974660714054,311.03972922,311.041521025
DDR4-2600,60,3000,31.781511074559933,0.032523505141400885,31.746902537989314,31.81144329929167,291.1206265775,0.05823085507805436,291.079451145,291.16180201
DDR4-2600,60,5000,19.56457303820945,0.03484509839576099,19.525340029424182,19.591919946760438,270.86662039500004,0.010719632736773298,270.85904047,270.87420032
DDR4-2600,60,40000,2.870048646569399,0.0205392042124742,2.8542998519645435,2.893280143567156,263.0455032775,0.034648914636188015,263.021002795,263.07000376
DDR4-2600,60,100000,1.2266778677786183,0.019165874670803,1.20463554389496,1.2394115484073123,253.50440039249997,0.0407481914565192,253.47558707,253.533213715
DDR4-2600,60,500000,0.27919668949937543,0.00891835352120472,0.26900675959204917,0.2855804623875339,256.18949332,0.10781095872405476,256.11325946,256.26572718
DDR4-2600,60,1000000,0.15925956067816513,0.009803212148155242,0.14794619236349782,0.16524600452716814,261.289608125,0.09839861086219567,261.2200298,261.35918645
DDR4-2600,64,0,123.73855076087187,0.18088288267597266,123.60570139828758,123.94455302772445,1340.3223566075,0.2899792689809813,1340.1173103,1340.527402915
DDR4-2600,64,5,128.653780388084,0.04240998236092756,128.62614310060812,128.70260962821197,1213.7150118975,1.1856799634887776,1212.876609555,1214.55341424
DDR4-2600,64,10,126.63389624581852,0.10860038341381636,126.5395952628135,126.75263260695216,983.6066503449999,1.0801981968244163,982.842834875,984.370465815
DDR4-2600,64,15,126.316711309418,0.131984156023598,126.17651695240302,126.43856729526422,973.5610180275,0.4627865779350404,973.2337785,973.888257555
DDR4-2600,64,20,122.0444001922473,0.13284717321211495,121.89499106289654,122.14920551240216,764.68941541,0.2208714074808743,764.53323574,764.84559508
DDR4-2600,64,25,122.26970732994162,0.037470654546317296,122.23320420480505,122.30807583421527,768.526451645,0.056306644285261734,768.486636835,768.566266455
DDR4-2600,64,30,122.19527250432532,0.061496276796794154,122.12553730424109,122.24173939149108,754.9328941225,0.02084336184026882,754.91815564,754.947632605
DDR4-2600,64,35,121.52630687650071,0.10960919077241417,121.42594508524527,121.64326956488502,756.9733499375,0.12805774164421738,756.88279944,757.063900435
DDR4-2600,64,40,121.68529564267614,0.06457433229303652,121.64214968899614,121.75953420981828,755.1385099975,2.087119055800275,753.66269396,756.614326035
DDR4-2600,64,45,121.43323174692146,0.12695579736195967,121.28676340358072,121.5117614622915,745.560627155,0.7416798055874132,745.036180335,746.085073975
DDR4-2600,64,50,119.48488076751887,0.05565380856954443,119.42063141389617,119.51817241802031,750.3780590700001,3.322009762172416,748.02904344,752.7270747
DDR4-2600,64,55,121.32905080655854,0.06321247870704497,121.26703544785035,121.39339598623148,736.8789477825001,0.24807457256411738,736.70353257,737.054362995
DDR4-2600,64,60,121.1324174691012,0.06469180986734197,121.06536944257917,121.19446255998103,740.59766385,0.07486280913784604,740.54472785,740.65059985
DDR4-2600,64,65,121.08179255134309,0.0554425839308813,121.04365102817427,121.14539193597722,739.3460918175,0.02818458686894279,739.326162305,739.36602133
DDR4-2600,64,70,121.06134122553048,0.08259443019092866,120.97717273248809,121.14226602409194,728.078305915,0.36518235557955464,727.820082995,728.336528835
DDR4-2600,64,80,121.65240320580119,0.04658634340687247,121.60688950011668,121.6999927858028,737.7365142,0.45574660514395227,737.414252685,738.058775715
DDR4-2600,64,90,120.29791561185853,0.009997418987680352,120.29172729404527,120.30944937551875,721.7320879325,0.16149803755005504,721.617891575,721.84628429
DDR4-2600,64,100,120.49050818578344,0.04311345247287991,120.45131105587122,120.53668603852374,713.79728676,0.5504121518208942,713.408086595,714.186486925
DDR4-2600,64,120,120.44265496380838,0.03588305984880302,120.40124058816934,120.46447170195788,702.3602784125001,0.012197411663249407,702.35165354,702.368903285
DDR4-2600,64,140,119.04476820489879,0.06035965640235795,118.99897009629892,119.113166578507,677.2069543800001,0.4713417179236761,676.873665455,677.540243305
DDR4-2600,64,160,117.72099017114067,0.11374978971575439,117.61044869502257,117.83769747163286,667.4711895475,0.697527672796999,666.977963,667.964416095
DDR4-2600,64,180,117.399736670021,0.035372777516339195,117.3656212246211,117.43624524560958,649.6020765425,0.8134468977016659,649.026882725,650.17727036
DDR4-2600,64,200,114.74389043525866,0.252028651093896,114.45700954682775,114.92967421262148,653.1383026875001,2.174750544634222,651.60052183,654.676083545
DDR4-2600,64,220,115.65782906542631,0.0677947657453667,115.6098866539118,115.73539387291082,625.50694881,0.16512835558457628,625.39018543,625.62371219
DDR4-2600,64,260,100.51809547352765,0.0435048959475828,100.49037842349523,100.56823760123896,484.8823282675,0.21746843841884111,484.72855486,485.036101675
DDR4-2600,64,300,98.450030696542,0.0681824899250702,98.37183546664127,98.497064396671,493.16043063999996,0.4129006011087316,492.868465825,493.452395455
DDR4-2600,64,340,99.60154593464755,0.018396838955350846,99.585962029024,99.62183989120618,489.33048847500004,0.09466722959110993,489.263548635,489.397428315
DDR4-2600,64,380,98.44606804361511,0.019603641033476206,98.42644428069569,98.46565150060957,497.5080198075,0.31950587734554725,497.282095035,497.73394458
DDR4-2600,64,450,94.9795070085384,0.01666997642006612,94.96031404366408,94.9903726199467,433.2589718275,0.2190946708784695,433.1040485,433.413895155
DDR4-2600,64,550,89.82883529246651,0.03451542994504475,89.79516761195895,89.8641402012119,446.8376631975,0.035323890485275324,446.812685435,446.86264096
DDR4-2600,64,600,87.96188490045866,0.020689795892164756,87.94250548432525,87.98367404350414,446.44073858499996,0.27892408932782126,446.24350947,446.6379677
DDR4-2600,64,700,88.0470308774403,0.005851105705132168,88.04241416371868,88.0536112249123,417.44653876,0.2813674614548853,417.24758192,417.6454956
DDR4-2600,64,800,82.87332397587953,0.16392992791784358,82.70646071241264,83.0341539909684,418.5630805075,0.7047226398590494,418.06476635,419.061394665
DDR4-2600,64,900,80.18690512140607,0.05039613702417084,80.12953640318231,80.22403893339855,389.86631228249996,0.021213829225112675,389.85131184,389.881312725
DDR4-2600,64,1000,74.87069661590124,0.04388633288835918,74.83907621319374,74.92080146426949,394.26744365750005,0.012029487944866406,394.258937525,394.27594979
DDR4-2600,64,1500,55.935880214526634,0.03988237396112253,55.89239257082476,55.97074738910159,332.34715912,0.5492149917560194,331.958805475,332.735512765
DDR4-2600,64,2000,45.808098323489276,0.05743906951713607,45.744037559476766,45.855008577557975,306.026088485,0.061280101044021894,305.98275691,306.06942006
DDR4-2600,64,3000,32.23181265532365,0.024573399586999445,32.20622327634908,32.255225241496916,288.7010304825,0.014601652501010334,288.690705555,288.71135541
DDR4-2600,64,5000,19.572574346959765,0.023411778418697408,19.54620112862948,19.590904047112204,276.376154375,0.0013916285717589512,276.375170345,276.377138405
DDR4-2600,64,40000,2.8493022015339178,0.04252961954766582,2.8012967607317325,2.8822702316848243,262.5940979375,0.3857026261894206,262.321364995,262.86683088
DDR4-2600,64,100000,1.2404954514337188,0.0146105482608286,1.2300668134183506,1.2571945757223084,259.91098276,0.1411836693639325,259.81115083,260.01081469
DDR4-2600,64,500000,0.3030448063104971,0.009787662703880307,0.2923365210070255,0.31152909442203514,260.7793858,0.03740369305413137,260.752937395,260.805834205
DDR4-2600,64,1000000,0.166702445796963,0.01352311761054902,0.15182764069173482,0.17825443699485494,261.576475695,0.04007671225047533,261.54813718,261.60481421
DDR4-2600,68,0,123.48216982874827,0.2013044279368324,123.26220880286458,123.65723746043201,1310.555107535,0.013535614782219551,1310.54553641,1310.56467866
DDR4-2600,68,5,130.17853651144972,0.020972918302223025,130.15543962917482,130.19639080891255,1165.5172476775,0.5545531706568297,1165.12511937,1165.909375985
DDR4-2600,68,10,126.62019208576977,0.1113646959087185,126.5161639737017,126.73767147170831,945.5940044025,0.023158457726110266,945.5776289,945.610379905
DDR4-2600,68,15,126.09052170315029,0.04961276266663706,126.0510496504651,126.14621456489353,938.423686695,0.021165827281276858,938.408720195,938.438653195
DDR4-2600,68,20,121.0396875689081,0.043989251541627444,120.99258460107434,121.07970225625358,723.4945831525,0.20206550312002172,723.351701265,723.63746504
DDR4-2600,68,25,121.01411150095835,0.06514185918562095,120.95183864534388,121.08178599669992,722.8348357724999,0.3642602706592006,722.577264865,723.09240668
DDR4-2600,68,30,120.74533489918996,0.08266981476355674,120.68417822565281,120.83938917025212,721.3013900075,0.21833764942965092,721.147001975,721.45577804
DDR4-2600,68,35,120.7183098539279,0.05075264800973522,120.66894158051784,120.77034196067427,719.96629537,0.029610591436927434,719.94535752,719.98723322
DDR4-2600,68,40,121.28006650809961,0.0039293564357346916,121.2757938974466,121.28352509957325,720.0482944575,0.02390157745567639,720.03139349,720.065195425
DDR4-2600,68,45,120.76615900225191,0.015574428728056543,120.75058154358477,120.78173039927147,704.4806420975001,0.08237032093263193,704.422397485,704.53888671
DDR4-2600,68,50,120.41521449704923,0.05477210472609022,120.35243591086494,120.4532461010082,705.9603346475001,0.09346612033480423,705.89424412,706.026425175
DDR4-2600,68,55,114.26377348565087,0.3920047796748724,113.81641187276836,114.54719069453913,712.4249442225,0.6451780829120356,711.968734425,712.88115402
DDR4-2600,68,60,120.24502732787208,0.030081774597161045,120.2193357836524,120.27811838534964,696.3424354525,0.1451542754657309,696.23979588,696.445075025
DDR4-2600,68,65,120.1318993013278,0.10975205754966663,120.0174676141241,120.2362803424716,691.0268238425,0.01996198859282116,691.012708585,691.0409391
